instance_id,split,num_nodes,edge_prob,num_edges,start,goal,shortest_path,shortest_path_length,graph_json,graph_text
train_n10_p03_00946,train,10,0.3,30,2,7,"[2, 3, 7]",3,"{""0"": [6], ""1"": [2, 9], ""2"": [0, 3], ""3"": [0, 1, 7, 9], ""4"": [2, 6, 9], ""5"": [0, 2, 3, 6, 7, 8], ""6"": [1, 2, 4, 7], ""7"": [3, 9], ""8"": [0, 1, 5], ""9"": [4, 5, 8]}","0: [6]
1: [2, 9]
2: [0, 3]
3: [0, 1, 7, 9]
4: [2, 6, 9]
5: [0, 2, 3, 6, 7, 8]
6: [1, 2, 4, 7]
7: [3, 9]
8: [0, 1, 5]
9: [4, 5, 8]"
train_n10_p03_00947,train,10,0.3,29,0,1,"[0, 1]",2,"{""0"": [1, 6], ""1"": [0, 3, 4, 5, 7, 8], ""2"": [4, 6, 9], ""3"": [1, 2, 8], ""4"": [3, 5, 6, 9], ""5"": [9], ""6"": [0, 9], ""7"": [1, 4, 5, 9], ""8"": [3], ""9"": [3, 4, 7]}","0: [1, 6]
1: [0, 3, 4, 5, 7, 8]
2: [4, 6, 9]
3: [1, 2, 8]
4: [3, 5, 6, 9]
5: [9]
6: [0, 9]
7: [1, 4, 5, 9]
8: [3]
9: [3, 4, 7]"
train_n10_p03_00948,train,10,0.3,22,4,3,"[4, 8, 9, 3]",4,"{""0"": [1, 8], ""1"": [4, 6, 8, 9], ""2"": [], ""3"": [2, 6], ""4"": [8], ""5"": [1, 2, 9], ""6"": [3, 9], ""7"": [3], ""8"": [0, 2, 9], ""9"": [0, 3, 5, 6]}","0: [1, 8]
1: [4, 6, 8, 9]
2: []
3: [2, 6]
4: [8]
5: [1, 2, 9]
6: [3, 9]
7: [3]
8: [0, 2, 9]
9: [0, 3, 5, 6]"
train_n10_p03_00949,train,10,0.3,29,0,6,"[0, 9, 2, 6]",4,"{""0"": [3, 9], ""1"": [7, 9], ""2"": [4, 5, 6], ""3"": [4, 7], ""4"": [1, 2, 7], ""5"": [0, 3, 6], ""6"": [4, 5, 7, 9], ""7"": [1, 2, 5], ""8"": [2, 4, 7], ""9"": [1, 2, 3, 7]}","0: [3, 9]
1: [7, 9]
2: [4, 5, 6]
3: [4, 7]
4: [1, 2, 7]
5: [0, 3, 6]
6: [4, 5, 7, 9]
7: [1, 2, 5]
8: [2, 4, 7]
9: [1, 2, 3, 7]"
train_n10_p03_00950,train,10,0.3,37,4,8,"[4, 1, 8]",3,"{""0"": [1, 4, 6, 8, 9], ""1"": [3, 5, 6, 8], ""2"": [0, 1, 4, 6, 8], ""3"": [2, 4, 5, 6, 9], ""4"": [1, 5, 7], ""5"": [0, 7, 8], ""6"": [5, 8], ""7"": [1, 2, 4, 6], ""8"": [4, 7], ""9"": [2, 3, 6, 7]}","0: [1, 4, 6, 8, 9]
1: [3, 5, 6, 8]
2: [0, 1, 4, 6, 8]
3: [2, 4, 5, 6, 9]
4: [1, 5, 7]
5: [0, 7, 8]
6: [5, 8]
7: [1, 2, 4, 6]
8: [4, 7]
9: [2, 3, 6, 7]"
train_n10_p03_00951,train,10,0.3,31,6,9,"[6, 8, 9]",3,"{""0"": [4], ""1"": [0, 2, 4, 5, 7], ""2"": [3, 8], ""3"": [0, 2, 5, 6, 9], ""4"": [0, 1, 5], ""5"": [2, 6, 7], ""6"": [4, 8], ""7"": [1, 4, 6, 9], ""8"": [4, 6, 7, 9], ""9"": [2, 7]}","0: [4]
1: [0, 2, 4, 5, 7]
2: [3, 8]
3: [0, 2, 5, 6, 9]
4: [0, 1, 5]
5: [2, 6, 7]
6: [4, 8]
7: [1, 4, 6, 9]
8: [4, 6, 7, 9]
9: [2, 7]"
train_n10_p03_00952,train,10,0.3,31,8,9,"[8, 9]",2,"{""0"": [5, 7, 9], ""1"": [2, 5, 6, 8], ""2"": [3, 4, 8], ""3"": [], ""4"": [6], ""5"": [0, 4], ""6"": [1, 2, 3, 7, 9], ""7"": [2, 5], ""8"": [0, 1, 2, 3, 4, 6, 7, 9], ""9"": [3, 6, 8]}","0: [5, 7, 9]
1: [2, 5, 6, 8]
2: [3, 4, 8]
3: []
4: [6]
5: [0, 4]
6: [1, 2, 3, 7, 9]
7: [2, 5]
8: [0, 1, 2, 3, 4, 6, 7, 9]
9: [3, 6, 8]"
train_n10_p03_00953,train,10,0.3,26,4,1,"[4, 6, 1]",3,"{""0"": [], ""1"": [0, 3, 4, 9], ""2"": [1, 6, 8], ""3"": [6, 8], ""4"": [0, 6], ""5"": [4, 7, 8], ""6"": [1, 3, 4, 5], ""7"": [0, 1, 6], ""8"": [2, 6], ""9"": [2, 6, 7]}","0: []
1: [0, 3, 4, 9]
2: [1, 6, 8]
3: [6, 8]
4: [0, 6]
5: [4, 7, 8]
6: [1, 3, 4, 5]
7: [0, 1, 6]
8: [2, 6]
9: [2, 6, 7]"
train_n10_p03_00954,train,10,0.3,26,3,2,"[3, 0, 2]",3,"{""0"": [1, 2, 3], ""1"": [], ""2"": [4, 8], ""3"": [0, 4, 9], ""4"": [0, 6, 7, 8, 9], ""5"": [1, 2, 8], ""6"": [3, 5, 7], ""7"": [5], ""8"": [0, 1, 9], ""9"": [3, 5, 6]}","0: [1, 2, 3]
1: []
2: [4, 8]
3: [0, 4, 9]
4: [0, 6, 7, 8, 9]
5: [1, 2, 8]
6: [3, 5, 7]
7: [5]
8: [0, 1, 9]
9: [3, 5, 6]"
train_n10_p03_00955,train,10,0.3,23,5,6,"[5, 3, 6]",3,"{""0"": [2, 4, 5, 7], ""1"": [7, 8], ""2"": [9], ""3"": [5, 6], ""4"": [0, 3], ""5"": [0, 3], ""6"": [1, 4, 7], ""7"": [], ""8"": [2, 3, 4], ""9"": [0, 2, 3, 4]}","0: [2, 4, 5, 7]
1: [7, 8]
2: [9]
3: [5, 6]
4: [0, 3]
5: [0, 3]
6: [1, 4, 7]
7: []
8: [2, 3, 4]
9: [0, 2, 3, 4]"
train_n10_p03_00956,train,10,0.3,27,1,4,"[1, 0, 4]",3,"{""0"": [3, 4], ""1"": [0, 8], ""2"": [1], ""3"": [7], ""4"": [1, 2, 3, 7], ""5"": [1, 7, 9], ""6"": [7, 9], ""7"": [0, 1, 3, 4, 5, 6], ""8"": [3, 9], ""9"": [0, 1, 3, 4]}","0: [3, 4]
1: [0, 8]
2: [1]
3: [7]
4: [1, 2, 3, 7]
5: [1, 7, 9]
6: [7, 9]
7: [0, 1, 3, 4, 5, 6]
8: [3, 9]
9: [0, 1, 3, 4]"
train_n10_p03_00957,train,10,0.3,32,3,0,"[3, 4, 2, 0]",4,"{""0"": [1, 3, 6], ""1"": [0, 2, 6, 9], ""2"": [0, 5, 8], ""3"": [4, 5, 9], ""4"": [2, 3, 6, 9], ""5"": [1, 2, 4, 7, 8], ""6"": [1, 3, 9], ""7"": [3, 6], ""8"": [2, 6], ""9"": [2, 5, 7]}","0: [1, 3, 6]
1: [0, 2, 6, 9]
2: [0, 5, 8]
3: [4, 5, 9]
4: [2, 3, 6, 9]
5: [1, 2, 4, 7, 8]
6: [1, 3, 9]
7: [3, 6]
8: [2, 6]
9: [2, 5, 7]"
train_n10_p03_00958,train,10,0.3,27,1,6,"[1, 7, 2, 6]",4,"{""0"": [3, 9], ""1"": [7], ""2"": [4, 5, 6, 7], ""3"": [2, 4, 5, 6, 7], ""4"": [6, 9], ""5"": [], ""6"": [2, 5], ""7"": [2, 3], ""8"": [0, 2, 3, 4, 5, 6], ""9"": [2, 4, 6]}","0: [3, 9]
1: [7]
2: [4, 5, 6, 7]
3: [2, 4, 5, 6, 7]
4: [6, 9]
5: []
6: [2, 5]
7: [2, 3]
8: [0, 2, 3, 4, 5, 6]
9: [2, 4, 6]"
train_n10_p03_00959,train,10,0.3,28,7,0,"[7, 0]",2,"{""0"": [6, 7], ""1"": [0, 7, 8], ""2"": [0, 7], ""3"": [0, 1, 5], ""4"": [7, 8, 9], ""5"": [1, 9], ""6"": [0, 1, 4], ""7"": [0, 1, 5], ""8"": [4], ""9"": [0, 1, 2, 5, 7, 8]}","0: [6, 7]
1: [0, 7, 8]
2: [0, 7]
3: [0, 1, 5]
4: [7, 8, 9]
5: [1, 9]
6: [0, 1, 4]
7: [0, 1, 5]
8: [4]
9: [0, 1, 2, 5, 7, 8]"
train_n10_p03_00960,train,10,0.3,31,2,1,"[2, 1]",2,"{""0"": [4, 7, 8], ""1"": [7, 9], ""2"": [1, 4, 5, 7, 8, 9], ""3"": [1], ""4"": [1, 2, 6, 7], ""5"": [2, 6], ""6"": [1, 2, 5, 9], ""7"": [0], ""8"": [2, 3, 5, 6], ""9"": [1, 5, 7, 8]}","0: [4, 7, 8]
1: [7, 9]
2: [1, 4, 5, 7, 8, 9]
3: [1]
4: [1, 2, 6, 7]
5: [2, 6]
6: [1, 2, 5, 9]
7: [0]
8: [2, 3, 5, 6]
9: [1, 5, 7, 8]"
train_n10_p03_00961,train,10,0.3,33,2,0,"[2, 0]",2,"{""0"": [1, 2, 6, 8, 9], ""1"": [2, 5, 6, 9], ""2"": [0, 1, 3], ""3"": [0, 1, 4, 6], ""4"": [5, 7, 9], ""5"": [0, 1, 7], ""6"": [0], ""7"": [2, 3, 9], ""8"": [6, 9], ""9"": [1, 4, 6, 7, 8]}","0: [1, 2, 6, 8, 9]
1: [2, 5, 6, 9]
2: [0, 1, 3]
3: [0, 1, 4, 6]
4: [5, 7, 9]
5: [0, 1, 7]
6: [0]
7: [2, 3, 9]
8: [6, 9]
9: [1, 4, 6, 7, 8]"
train_n10_p03_00962,train,10,0.3,29,7,5,"[7, 5]",2,"{""0"": [3], ""1"": [4, 5, 7, 9], ""2"": [0, 4, 7], ""3"": [0, 2, 6, 8, 9], ""4"": [5, 7], ""5"": [0, 8], ""6"": [0, 2, 3, 4], ""7"": [5, 6], ""8"": [0, 2, 4], ""9"": [3, 4, 7]}","0: [3]
1: [4, 5, 7, 9]
2: [0, 4, 7]
3: [0, 2, 6, 8, 9]
4: [5, 7]
5: [0, 8]
6: [0, 2, 3, 4]
7: [5, 6]
8: [0, 2, 4]
9: [3, 4, 7]"
train_n10_p03_00963,train,10,0.3,25,8,4,"[8, 3, 0, 1, 2, 4]",6,"{""0"": [1, 3, 5, 8], ""1"": [2, 9], ""2"": [4, 5, 6, 7, 9], ""3"": [0, 5, 9], ""4"": [1, 3, 8, 9], ""5"": [0], ""6"": [3, 5, 9], ""7"": [2, 8], ""8"": [3], ""9"": []}","0: [1, 3, 5, 8]
1: [2, 9]
2: [4, 5, 6, 7, 9]
3: [0, 5, 9]
4: [1, 3, 8, 9]
5: [0]
6: [3, 5, 9]
7: [2, 8]
8: [3]
9: []"
train_n10_p03_00964,train,10,0.3,18,4,1,"[4, 7, 1]",3,"{""0"": [3, 8], ""1"": [0], ""2"": [0, 6], ""3"": [1, 9], ""4"": [7, 8], ""5"": [3], ""6"": [4, 7, 9], ""7"": [1, 5], ""8"": [3], ""9"": [1, 5]}","0: [3, 8]
1: [0]
2: [0, 6]
3: [1, 9]
4: [7, 8]
5: [3]
6: [4, 7, 9]
7: [1, 5]
8: [3]
9: [1, 5]"
train_n10_p03_00965,train,10,0.3,26,5,6,"[5, 3, 9, 6]",4,"{""0"": [2, 3, 4, 6], ""1"": [2, 4, 5], ""2"": [4], ""3"": [1, 8, 9], ""4"": [0, 1, 5, 9], ""5"": [3, 7], ""6"": [3, 5], ""7"": [0, 5], ""8"": [0, 5], ""9"": [2, 4, 6]}","0: [2, 3, 4, 6]
1: [2, 4, 5]
2: [4]
3: [1, 8, 9]
4: [0, 1, 5, 9]
5: [3, 7]
6: [3, 5]
7: [0, 5]
8: [0, 5]
9: [2, 4, 6]"
train_n10_p03_00966,train,10,0.3,24,8,1,"[8, 1]",2,"{""0"": [], ""1"": [2, 4, 9], ""2"": [0, 6, 7, 9], ""3"": [4, 7, 8], ""4"": [1, 2], ""5"": [], ""6"": [1, 4, 9], ""7"": [0, 6, 8], ""8"": [0, 1], ""9"": [1, 3, 4, 8]}","0: []
1: [2, 4, 9]
2: [0, 6, 7, 9]
3: [4, 7, 8]
4: [1, 2]
5: []
6: [1, 4, 9]
7: [0, 6, 8]
8: [0, 1]
9: [1, 3, 4, 8]"
train_n10_p03_00967,train,10,0.3,29,9,1,"[9, 7, 1]",3,"{""0"": [2, 4, 7, 8], ""1"": [5], ""2"": [6], ""3"": [5, 6], ""4"": [0, 9], ""5"": [1, 2, 9], ""6"": [0, 7, 9], ""7"": [1, 3, 4, 5, 6, 8, 9], ""8"": [1, 3, 4, 6], ""9"": [6, 7]}","0: [2, 4, 7, 8]
1: [5]
2: [6]
3: [5, 6]
4: [0, 9]
5: [1, 2, 9]
6: [0, 7, 9]
7: [1, 3, 4, 5, 6, 8, 9]
8: [1, 3, 4, 6]
9: [6, 7]"
train_n10_p03_00968,train,10,0.3,20,5,0,"[5, 0]",2,"{""0"": [6, 9], ""1"": [2, 6], ""2"": [1, 3, 5], ""3"": [1, 5], ""4"": [0, 1], ""5"": [0, 9], ""6"": [0, 9], ""7"": [4, 6], ""8"": [], ""9"": [0, 2, 6]}","0: [6, 9]
1: [2, 6]
2: [1, 3, 5]
3: [1, 5]
4: [0, 1]
5: [0, 9]
6: [0, 9]
7: [4, 6]
8: []
9: [0, 2, 6]"
train_n10_p03_00969,train,10,0.3,27,5,2,"[5, 2]",2,"{""0"": [3, 4, 5, 8], ""1"": [4], ""2"": [1, 4, 7], ""3"": [0, 1, 5, 7], ""4"": [0, 5, 7, 8], ""5"": [1, 2, 7], ""6"": [4, 5, 8], ""7"": [4, 8], ""8"": [1, 3, 9], ""9"": []}","0: [3, 4, 5, 8]
1: [4]
2: [1, 4, 7]
3: [0, 1, 5, 7]
4: [0, 5, 7, 8]
5: [1, 2, 7]
6: [4, 5, 8]
7: [4, 8]
8: [1, 3, 9]
9: []"
train_n10_p03_00970,train,10,0.3,30,1,9,"[1, 9]",2,"{""0"": [1, 2, 6, 7, 8], ""1"": [2, 3, 8, 9], ""2"": [4, 7, 9], ""3"": [0, 2, 7, 8], ""4"": [0, 1, 2, 3, 9], ""5"": [3, 6, 7, 9], ""6"": [0, 4], ""7"": [1], ""8"": [6, 7], ""9"": []}","0: [1, 2, 6, 7, 8]
1: [2, 3, 8, 9]
2: [4, 7, 9]
3: [0, 2, 7, 8]
4: [0, 1, 2, 3, 9]
5: [3, 6, 7, 9]
6: [0, 4]
7: [1]
8: [6, 7]
9: []"
train_n10_p03_00971,train,10,0.3,18,8,0,"[8, 1, 7, 0]",4,"{""0"": [1, 9], ""1"": [3, 7], ""2"": [1, 6, 7], ""3"": [1, 7], ""4"": [0, 2], ""5"": [0, 4], ""6"": [1], ""7"": [0, 3], ""8"": [1], ""9"": [0]}","0: [1, 9]
1: [3, 7]
2: [1, 6, 7]
3: [1, 7]
4: [0, 2]
5: [0, 4]
6: [1]
7: [0, 3]
8: [1]
9: [0]"
train_n10_p03_00972,train,10,0.3,32,0,3,"[0, 1, 3]",3,"{""0"": [1, 2, 8], ""1"": [2, 3, 4, 6, 7, 9], ""2"": [3, 4, 9], ""3"": [9], ""4"": [0, 1, 2, 3], ""5"": [8, 9], ""6"": [0, 1], ""7"": [0, 2, 3, 5, 6], ""8"": [9], ""9"": [0, 1, 3, 4, 8]}","0: [1, 2, 8]
1: [2, 3, 4, 6, 7, 9]
2: [3, 4, 9]
3: [9]
4: [0, 1, 2, 3]
5: [8, 9]
6: [0, 1]
7: [0, 2, 3, 5, 6]
8: [9]
9: [0, 1, 3, 4, 8]"
train_n10_p03_00973,train,10,0.3,29,6,2,"[6, 2]",2,"{""0"": [1, 2, 5, 8], ""1"": [2, 9], ""2"": [0, 5, 6], ""3"": [4], ""4"": [0, 2, 5], ""5"": [2, 3, 4, 6, 8, 9], ""6"": [1, 2, 5, 7, 9], ""7"": [], ""8"": [1, 2, 4, 7], ""9"": [5]}","0: [1, 2, 5, 8]
1: [2, 9]
2: [0, 5, 6]
3: [4]
4: [0, 2, 5]
5: [2, 3, 4, 6, 8, 9]
6: [1, 2, 5, 7, 9]
7: []
8: [1, 2, 4, 7]
9: [5]"
train_n10_p03_00974,train,10,0.3,34,0,8,"[0, 8]",2,"{""0"": [3, 5, 7, 8, 9], ""1"": [0, 4, 6, 9], ""2"": [7, 9], ""3"": [0, 1, 4, 7], ""4"": [8], ""5"": [1, 3, 6], ""6"": [2, 4, 5, 8, 9], ""7"": [1, 3, 5, 6], ""8"": [5, 7], ""9"": [4, 5, 6, 8]}","0: [3, 5, 7, 8, 9]
1: [0, 4, 6, 9]
2: [7, 9]
3: [0, 1, 4, 7]
4: [8]
5: [1, 3, 6]
6: [2, 4, 5, 8, 9]
7: [1, 3, 5, 6]
8: [5, 7]
9: [4, 5, 6, 8]"
train_n10_p03_00975,train,10,0.3,23,3,6,"[3, 6]",2,"{""0"": [1, 2, 9], ""1"": [6, 7, 9], ""2"": [6, 9], ""3"": [2, 6], ""4"": [0, 3, 7, 9], ""5"": [4, 8], ""6"": [2, 3], ""7"": [1], ""8"": [0, 4, 7], ""9"": [2]}","0: [1, 2, 9]
1: [6, 7, 9]
2: [6, 9]
3: [2, 6]
4: [0, 3, 7, 9]
5: [4, 8]
6: [2, 3]
7: [1]
8: [0, 4, 7]
9: [2]"
train_n10_p03_00976,train,10,0.3,20,4,1,"[4, 1]",2,"{""0"": [], ""1"": [2, 3], ""2"": [6, 8], ""3"": [2, 5, 9], ""4"": [1, 6], ""5"": [1, 6, 7], ""6"": [0, 2, 4], ""7"": [1, 9], ""8"": [1, 5], ""9"": [1]}","0: []
1: [2, 3]
2: [6, 8]
3: [2, 5, 9]
4: [1, 6]
5: [1, 6, 7]
6: [0, 2, 4]
7: [1, 9]
8: [1, 5]
9: [1]"
train_n10_p03_00977,train,10,0.3,30,5,1,"[5, 7, 1]",3,"{""0"": [5, 7], ""1"": [0, 3, 4, 5, 6, 9], ""2"": [], ""3"": [0], ""4"": [], ""5"": [3, 7, 8, 9], ""6"": [1, 2, 3, 4, 5, 8], ""7"": [1, 2, 3, 9], ""8"": [1, 2, 7], ""9"": [1, 2, 5, 7]}","0: [5, 7]
1: [0, 3, 4, 5, 6, 9]
2: []
3: [0]
4: []
5: [3, 7, 8, 9]
6: [1, 2, 3, 4, 5, 8]
7: [1, 2, 3, 9]
8: [1, 2, 7]
9: [1, 2, 5, 7]"
train_n10_p03_00978,train,10,0.3,28,0,2,"[0, 2]",2,"{""0"": [2, 4, 6], ""1"": [2, 5], ""2"": [1, 3, 4, 7, 8], ""3"": [0, 1, 7], ""4"": [0, 3], ""5"": [4], ""6"": [0, 2, 3], ""7"": [0, 2, 5, 6], ""8"": [0, 3], ""9"": [1, 5, 6]}","0: [2, 4, 6]
1: [2, 5]
2: [1, 3, 4, 7, 8]
3: [0, 1, 7]
4: [0, 3]
5: [4]
6: [0, 2, 3]
7: [0, 2, 5, 6]
8: [0, 3]
9: [1, 5, 6]"
train_n10_p03_00979,train,10,0.3,19,8,0,"[8, 4, 1, 0]",4,"{""0"": [5], ""1"": [0, 2, 4, 9], ""2"": [6], ""3"": [5, 7, 9], ""4"": [1, 3, 6], ""5"": [], ""6"": [7, 8], ""7"": [8, 9], ""8"": [4, 6, 7], ""9"": []}","0: [5]
1: [0, 2, 4, 9]
2: [6]
3: [5, 7, 9]
4: [1, 3, 6]
5: []
6: [7, 8]
7: [8, 9]
8: [4, 6, 7]
9: []"
train_n10_p03_00980,train,10,0.3,26,1,7,"[1, 3, 7]",3,"{""0"": [4, 7, 8], ""1"": [3, 5], ""2"": [4, 7, 8, 9], ""3"": [4, 7, 9], ""4"": [8], ""5"": [1], ""6"": [0, 5, 8, 9], ""7"": [9], ""8"": [0, 2, 6], ""9"": [0, 3, 4, 7]}","0: [4, 7, 8]
1: [3, 5]
2: [4, 7, 8, 9]
3: [4, 7, 9]
4: [8]
5: [1]
6: [0, 5, 8, 9]
7: [9]
8: [0, 2, 6]
9: [0, 3, 4, 7]"
train_n10_p03_00981,train,10,0.3,23,1,8,"[1, 8]",2,"{""0"": [2], ""1"": [0, 2, 3, 6, 8], ""2"": [1, 4, 7], ""3"": [1, 6], ""4"": [1], ""5"": [1, 2], ""6"": [0, 2, 4, 8], ""7"": [9], ""8"": [9], ""9"": [1, 2, 4]}","0: [2]
1: [0, 2, 3, 6, 8]
2: [1, 4, 7]
3: [1, 6]
4: [1]
5: [1, 2]
6: [0, 2, 4, 8]
7: [9]
8: [9]
9: [1, 2, 4]"
train_n10_p03_00982,train,10,0.3,35,0,5,"[0, 3, 5]",3,"{""0"": [3, 4, 6, 9], ""1"": [4, 5], ""2"": [8], ""3"": [4, 5, 9], ""4"": [0, 6, 9], ""5"": [1, 2, 4, 8], ""6"": [0, 1, 3, 4, 5, 9], ""7"": [0, 2, 3, 6, 9], ""8"": [1, 2, 4, 7, 9], ""9"": [0, 5]}","0: [3, 4, 6, 9]
1: [4, 5]
2: [8]
3: [4, 5, 9]
4: [0, 6, 9]
5: [1, 2, 4, 8]
6: [0, 1, 3, 4, 5, 9]
7: [0, 2, 3, 6, 9]
8: [1, 2, 4, 7, 9]
9: [0, 5]"
train_n10_p03_00983,train,10,0.3,26,4,9,"[4, 3, 5, 0, 9]",5,"{""0"": [2, 5, 9], ""1"": [2, 3, 5, 6, 7], ""2"": [1], ""3"": [5, 6], ""4"": [3, 6, 8], ""5"": [0], ""6"": [8], ""7"": [6, 9], ""8"": [3, 4, 6], ""9"": [1, 2, 3, 5, 7]}","0: [2, 5, 9]
1: [2, 3, 5, 6, 7]
2: [1]
3: [5, 6]
4: [3, 6, 8]
5: [0]
6: [8]
7: [6, 9]
8: [3, 4, 6]
9: [1, 2, 3, 5, 7]"
train_n10_p03_00984,train,10,0.3,23,9,7,"[9, 8, 7]",3,"{""0"": [1, 4, 8], ""1"": [9], ""2"": [4, 9], ""3"": [9], ""4"": [6, 8], ""5"": [0, 1, 2, 4, 6, 8], ""6"": [3], ""7"": [3, 4, 9], ""8"": [2, 7], ""9"": [4, 8]}","0: [1, 4, 8]
1: [9]
2: [4, 9]
3: [9]
4: [6, 8]
5: [0, 1, 2, 4, 6, 8]
6: [3]
7: [3, 4, 9]
8: [2, 7]
9: [4, 8]"
train_n10_p03_00985,train,10,0.3,22,8,3,"[8, 3]",2,"{""0"": [1, 5, 7, 9], ""1"": [3], ""2"": [6], ""3"": [2, 5, 7], ""4"": [0, 2], ""5"": [0, 8], ""6"": [1, 3, 4], ""7"": [8], ""8"": [2, 3, 6, 7], ""9"": [7]}","0: [1, 5, 7, 9]
1: [3]
2: [6]
3: [2, 5, 7]
4: [0, 2]
5: [0, 8]
6: [1, 3, 4]
7: [8]
8: [2, 3, 6, 7]
9: [7]"
train_n10_p03_00986,train,10,0.3,23,0,6,"[0, 6]",2,"{""0"": [1, 4, 6, 8, 9], ""1"": [2, 4, 9], ""2"": [0, 8], ""3"": [4, 8, 9], ""4"": [6, 9], ""5"": [3, 7, 9], ""6"": [1, 2], ""7"": [2, 9], ""8"": [0], ""9"": []}","0: [1, 4, 6, 8, 9]
1: [2, 4, 9]
2: [0, 8]
3: [4, 8, 9]
4: [6, 9]
5: [3, 7, 9]
6: [1, 2]
7: [2, 9]
8: [0]
9: []"
train_n10_p03_00987,train,10,0.3,27,3,8,"[3, 5, 2, 8]",4,"{""0"": [6], ""1"": [4, 6], ""2"": [3, 5, 6, 7, 8, 9], ""3"": [0, 4, 5, 7], ""4"": [5, 6], ""5"": [2, 3], ""6"": [5, 9], ""7"": [0, 2, 5], ""8"": [2, 4, 6, 7], ""9"": [0]}","0: [6]
1: [4, 6]
2: [3, 5, 6, 7, 8, 9]
3: [0, 4, 5, 7]
4: [5, 6]
5: [2, 3]
6: [5, 9]
7: [0, 2, 5]
8: [2, 4, 6, 7]
9: [0]"
train_n10_p03_00988,train,10,0.3,30,0,5,"[0, 2, 6, 5]",4,"{""0"": [2, 8], ""1"": [0, 3, 5, 6], ""2"": [3, 6, 7], ""3"": [6], ""4"": [0, 8, 9], ""5"": [0], ""6"": [0, 5, 8, 9], ""7"": [1, 4, 8, 9], ""8"": [3, 7], ""9"": [0, 2, 3, 4, 6, 8]}","0: [2, 8]
1: [0, 3, 5, 6]
2: [3, 6, 7]
3: [6]
4: [0, 8, 9]
5: [0]
6: [0, 5, 8, 9]
7: [1, 4, 8, 9]
8: [3, 7]
9: [0, 2, 3, 4, 6, 8]"
train_n10_p03_00989,train,10,0.3,23,6,4,"[6, 7, 1, 4]",4,"{""0"": [2, 5, 6, 7], ""1"": [4, 6], ""2"": [3], ""3"": [2, 9], ""4"": [7], ""5"": [0, 4, 8, 9], ""6"": [3, 7], ""7"": [1, 2, 6, 8, 9], ""8"": [], ""9"": [2, 3]}","0: [2, 5, 6, 7]
1: [4, 6]
2: [3]
3: [2, 9]
4: [7]
5: [0, 4, 8, 9]
6: [3, 7]
7: [1, 2, 6, 8, 9]
8: []
9: [2, 3]"
train_n10_p03_00990,train,10,0.3,26,3,8,"[3, 1, 8]",3,"{""0"": [5], ""1"": [6, 8], ""2"": [4], ""3"": [1, 5, 9], ""4"": [2, 5, 6, 9], ""5"": [1, 2, 6, 7, 8], ""6"": [2], ""7"": [1, 4, 5, 6], ""8"": [2, 3, 4, 9], ""9"": [0]}","0: [5]
1: [6, 8]
2: [4]
3: [1, 5, 9]
4: [2, 5, 6, 9]
5: [1, 2, 6, 7, 8]
6: [2]
7: [1, 4, 5, 6]
8: [2, 3, 4, 9]
9: [0]"
train_n10_p03_00991,train,10,0.3,25,6,7,"[6, 8, 0, 7]",4,"{""0"": [2, 7], ""1"": [3, 4, 7, 8], ""2"": [3, 4, 5, 7], ""3"": [1, 4, 7, 8, 9], ""4"": [6], ""5"": [3, 6], ""6"": [4, 8], ""7"": [], ""8"": [0, 3], ""9"": [0, 4, 5]}","0: [2, 7]
1: [3, 4, 7, 8]
2: [3, 4, 5, 7]
3: [1, 4, 7, 8, 9]
4: [6]
5: [3, 6]
6: [4, 8]
7: []
8: [0, 3]
9: [0, 4, 5]"
train_n10_p03_00992,train,10,0.3,23,2,4,"[2, 7, 4]",3,"{""0"": [2], ""1"": [3, 7], ""2"": [1, 6, 7, 8, 9], ""3"": [5, 7, 8], ""4"": [5], ""5"": [0, 9], ""6"": [0, 1, 3, 5], ""7"": [4, 6, 8, 9], ""8"": [], ""9"": [8]}","0: [2]
1: [3, 7]
2: [1, 6, 7, 8, 9]
3: [5, 7, 8]
4: [5]
5: [0, 9]
6: [0, 1, 3, 5]
7: [4, 6, 8, 9]
8: []
9: [8]"
train_n10_p03_00993,train,10,0.3,25,0,3,"[0, 1, 9, 3]",4,"{""0"": [1, 2], ""1"": [0, 2, 7, 8, 9], ""2"": [1], ""3"": [1, 8], ""4"": [0, 3], ""5"": [3, 8], ""6"": [2, 7, 8], ""7"": [4], ""8"": [1, 2, 9], ""9"": [2, 3, 7, 8]}","0: [1, 2]
1: [0, 2, 7, 8, 9]
2: [1]
3: [1, 8]
4: [0, 3]
5: [3, 8]
6: [2, 7, 8]
7: [4]
8: [1, 2, 9]
9: [2, 3, 7, 8]"
train_n10_p03_00994,train,10,0.3,26,6,5,"[6, 5]",2,"{""0"": [4, 6], ""1"": [3], ""2"": [], ""3"": [0, 1, 4, 7], ""4"": [0, 1, 2, 3, 6, 8], ""5"": [1, 3, 4], ""6"": [1, 2, 5, 8, 9], ""7"": [0, 9], ""8"": [6], ""9"": [6, 8]}","0: [4, 6]
1: [3]
2: []
3: [0, 1, 4, 7]
4: [0, 1, 2, 3, 6, 8]
5: [1, 3, 4]
6: [1, 2, 5, 8, 9]
7: [0, 9]
8: [6]
9: [6, 8]"
